嫌疑人X的献身; 评分: 8.1
虎胆追凶; 评分: 8.5
导火线; 评分: 8.3
红衣小女孩2; 评分: 5.8
无敌钢铁侠; 评分: 4.8
浪矢解忧杂货店; 评分: 8.4
新大头儿子和小头爸爸 除夕·白夜城; 评分: 暂无评分
垫底辣妹; 评分: 8.9
博物馆奇妙夜3; 评分: 8.4
若能与你乘风破浪; 评分: 暂无评分
叱咤风云; 评分: 暂无评分
怪物史莱克 4D; 评分: 7.3
绿光; 评分: 8.4
午夜整容室; 评分: 5.5
蝙蝠侠：致命玩笑; 评分: 7.1
英雄本色2018; 评分: 7.9
送我上青云; 评分: 暂无评分
大闹西游; 评分: 8.3
大鳄魔; 评分: 暂无评分
李宗盛：理性与感性作品音乐会; 评分: 暂无评分
三级：史上最伟大的成人电影; 评分: 暂无评分
繁花; 评分: 暂无评分
玩具总动员：遗忘的时光; 评分: 7.4
假面骑士EX-AID 秘技 超战斗DVD 假面骑士Lazer; 评分: 暂无评分
青春派; 评分: 8.1
深红累之渊; 评分: 7.1
教授与疯子; 评分: 7.6
第一滴血; 评分: 7.7
罗曼蒂克消亡史; 评分: 7.6
饥饿游戏; 评分: 8.3
我的日记; 评分: 暂无评分
悬崖; 评分: 暂无评分
少林足球; 评分: 8.8
断背山; 评分: 9.0
朋友妈妈: 年轻的母亲; 评分: 暂无评分
香山之春; 评分: 暂无评分
汪峰鸟巢演唱会 2014; 评分: 暂无评分
生门; 评分: 9.1
生门; 评分: 9.1
哈利·波特与火焰杯; 评分: 8.7
人体蚁穴; 评分: 暂无评分
云图; 评分: 8.1
谍狼之变色龙; 评分: 暂无评分
白雪公主和七个小矮人; 评分: 7.9
门徒; 评分: 8.1
古董局中局; 评分: 暂无评分
夏天19岁的肖像; 评分: 7.7
萨利机长; 评分: 8.8
哈利·波特与混血王子; 评分: 8.6
美国往事; 评分: 9.1
龙拳小子; 评分: 8.3
毒。诫; 评分: 7.3
铠甲勇士捕王; 评分: 8.4
马戏之王2; 评分: 暂无评分
迪迦奥特曼：最终圣战; 评分: 7.4
露水红颜; 评分: 7.6
疯狂丑小鸭; 评分: 8.1
本杰明·巴顿奇事; 评分: 8.8
狼少年; 评分: 9.0
咒怨2; 评分: 7.3
熊出没注意; 评分: 6.8
杀死比尔; 评分: 8.1
天注定; 评分: 8.4
老爸102岁; 评分: 8.7
一吻定情电影版1：高中篇; 评分: 6.1
魔发奇缘; 评分: 8.8
舞出我人生6; 评分: 暂无评分
我是山姆; 评分: 8.8
南京！南京！; 评分: 8.1
舞出我人生6; 评分: 暂无评分
万万没想到; 评分: 7.9
机械师; 评分: 8.1
蜡笔小新：梦境世界大突击; 评分: 8.5
猫鼠游戏; 评分: 8.5
比利·林恩的中场战事; 评分: 8.3
飓风营救; 评分: 8.6
泄密者; 评分: 8.0
全城戒备; 评分: 6.4
海绵宝宝; 评分: 8.5
一百年很长吗; 评分: 8.1
画皮2; 评分: 7.3
彗星来的那一夜; 评分: 8.4
房间; 评分: 8.7
秘果; 评分: 8.0
泰味儿; 评分: 暂无评分
林中小屋; 评分: 7.6
古井凶灵; 评分: 4.3
妈妈咪鸭; 评分: 8.8
从零开始; 评分: 暂无评分
闻香识女人; 评分: 8.8
紫罗兰永恒花园 外传; 评分: 暂无评分
重返·狼群; 评分: 9.2
驯兔记; 评分: 暂无评分
致命魔术; 评分: 8.8
保姆日记; 评分: 6.7
无敌破坏王; 评分: 9.1
黄沙战神; 评分: 暂无评分
通缉令; 评分: 8.3
一步之遥; 评分: 5.3
死神来了5; 评分: 7.6
乐高大电影4; 评分: 暂无评分
纽约唐人街碎尸案; 评分: 暂无评分
魔法雪怪; 评分: 5.6
赤壁（上）; 评分: 7.3
风声; 评分: 8.4
迪迦奥特曼～光的孩子们～; 评分: 暂无评分
东京食尸鬼 真人版2; 评分: 暂无评分
午夜凶铃2：贞子缠身; 评分: 6.5
请以你的名字呼唤我续集; 评分: 暂无评分
海贼王3D电影版：追寻草帽; 评分: 8.0
老无所依; 评分: 8.1
终极斗士4; 评分: 暂无评分
犬之岛; 评分: 7.8
一秒钟; 评分: 暂无评分
择天记大电影; 评分: 暂无评分
木乃伊3; 评分: 5.2
七月之后; 评分: 暂无评分
八佰棒; 评分: 暂无评分
告白; 评分: 8.7
毒战; 评分: 5.9
老公去哪了; 评分: 暂无评分
小飞象60周年限量版; 评分: 9.1
蚯蚓; 评分: 5.8
笔仙大战贞子; 评分: 暂无评分
神话; 评分: 7.8
家和万事惊; 评分: 5.9
机器人总动员; 评分: 9.3
你好，疯子！; 评分: 7.7
生生; 评分: 7.1
火影忍者剧场版：终章; 评分: 9.1
神奇动物在哪里5; 评分: 暂无评分
3D肉蒲团之极乐宝鉴; 评分: 6.5
名侦探柯南真人版2：工藤新一的复活; 评分: 7.0
杀人回忆; 评分: 8.6
越光宝盒; 评分: 6.8
英雄崛起; 评分: 暂无评分
泰勒·斯威夫特：“举世盛名”巡回演唱会; 评分: 暂无评分
沼泽怪物; 评分: 2.9
十万个冷笑话2; 评分: 8.7
美国队长; 评分: 暂无评分
边境杀手2：边境战士; 评分: 7.3
超级蜘蛛侠; 评分: 6.0
潜伏2; 评分: 8.4
精灵旅社4; 评分: 暂无评分
乒临城下; 评分: 暂无评分
独立日; 评分: 8.7
潜伏4：锁命亡灵; 评分: 5.7
无耻混蛋; 评分: 8.5
龙珠Z剧场版9：银河面临危机!! 身手不凡的高手!!; 评分: 7.4
海市蜃楼; 评分: 7.8
玩具熊的五夜后宫; 评分: 暂无评分
漫话美国队长：冬日战士; 评分: 暂无评分
娑婆诃; 评分: 暂无评分
鸭王; 评分: 7.0
摇摇晃晃的人间; 评分: 8.7
漫威崛起：幽灵蜘蛛; 评分: 6.9
血观音; 评分: 7.4
古剑奇谭之流月昭明; 评分: 7.7
十月围城; 评分: 8.3
漫威崛起：幽灵蜘蛛; 评分: 6.9
特朗普：美国的下一任总统?; 评分: 暂无评分
波希米亚狂想曲的故事; 评分: 暂无评分
星球大战前传1：幽灵的威胁; 评分: 8.8
骇客交锋; 评分: 5.8
萤火奇兵2：小虫不好惹; 评分: 暂无评分
异形大战铁血战士：救赎; 评分: 5.2
普罗米修斯3; 评分: 暂无评分
功夫熊猫2; 评分: 8.7
推拿; 评分: 8.2
苏丹; 评分: 9.2
伦敦陷落; 评分: 8.5
窃听风云2; 评分: 7.9
暮光之城4：破晓（上）; 评分: 8.0
魔神Z; 评分: 8.4
午夜场; 评分: 暂无评分
长安道; 评分: 暂无评分
大微商; 评分: 暂无评分
周恩来; 评分: 8.7
我们的爱情; 评分: 暂无评分
傲慢与偏见; 评分: 8.3
勇敢的心; 评分: 8.8
穿普拉达的女王; 评分: 7.5
梦想之城; 评分: 暂无评分
超胆侠; 评分: 5.5
闯堂兔3囧囧时光机; 评分: 7.9
惊声尖笑; 评分: 6.4
伸冤人2; 评分: 7.1
预告片创伤3：80年代恐怖马拉松; 评分: 暂无评分
布达佩斯大饭店; 评分: 8.7
满城尽带黄金甲; 评分: 6.8
山楂树之恋; 评分: 7.6
古惑仔之人在江湖; 评分: 8.6
溺水小刀; 评分: 6.3
虚拟形象; 评分: 4.3
2015奇幻冰世界迪士尼《冰雪奇缘》特展; 评分: 8.0
Ghost重生：假面骑士Specter; 评分: 暂无评分
我唾弃你的坟墓; 评分: 6.1
卓别林; 评分: 8.1
梦想合伙人; 评分: 7.7
画皮; 评分: 7.8
夺宝奇兵5; 评分: 暂无评分
我唾弃你的坟墓2; 评分: 7.0
切尔诺贝利之春; 评分: 暂无评分
狄仁杰之幻涅魔蛾; 评分: 暂无评分
秘不可言; 评分: 暂无评分
叶问：终极一战; 评分: 6.6
金蝉脱壳; 评分: 9.0
蝙蝠侠：黑暗骑士归来（下）; 评分: 7.1
京剧猫; 评分: 暂无评分
潜行者; 评分: 暂无评分
友谊地久天长; 评分: 暂无评分
喵星人; 评分: 8.4
不期而遇; 评分: 7.9
终结者; 评分: 8.0
超人前传：绝对正义; 评分: 暂无评分
哥斯拉：大怪兽总攻击; 评分: 6.9
异能; 评分: 5.6
鲨滩; 评分: 8.3
京剧猫; 评分: 暂无评分
邦德25; 评分: 暂无评分
警告; 评分: 7.7
坑爹游戏; 评分: 8.1
奥斯卡; 评分: 6.6
阿拉姜色; 评分: 8.7
百万巨鳄; 评分: 6.6
龙珠Z THE REAL 4D; 评分: 暂无评分
我的英雄学院 第2季：英雄笔记; 评分: 暂无评分
功夫梦2; 评分: 暂无评分
英雄; 评分: 7.9
一九四二; 评分: 8.1
提着心，吊着胆; 评分: 8.0
罗宾汉：起源; 评分: 暂无评分
虐心之旅; 评分: 暂无评分
中国推销员; 评分: 8.1
金榜题名; 评分: 6.9
小时代2：青木时代; 评分: 7.9
釜山行英文版; 评分: 暂无评分
美丽心灵; 评分: 8.8
哥斯拉之怪兽王复活; 评分: 7.5
神秘家族; 评分: 6.9
速递与激情; 评分: 暂无评分
玩具总动员2; 评分: 7.8
金瓶梅2：爱的奴隶; 评分: 7.4
花木兰2; 评分: 6.5
父子雄兵; 评分: 8.0
侵入者; 评分: 暂无评分
喊·山; 评分: 8.8
辛亥革命; 评分: 5.9
花木兰2; 评分: 6.5
再见少年; 评分: 暂无评分
好好活着; 评分: 暂无评分
一级恐惧; 评分: 8.2
黑寡妇; 评分: 暂无评分
黎明勋章; 评分: 暂无评分
雄狮; 评分: 8.7
古惑仔3之只手遮天; 评分: 7.3
宠物小精灵：酋雷姆VS圣剑士凯尔迪奥; 评分: 5.9
三人行; 评分: 7.2
我妈妈的朋友2; 评分: 暂无评分
归来; 评分: 8.6
死神来了; 评分: 8.2
切腹; 评分: 8.7
杀生; 评分: 7.7
铠甲勇士之雅塔莱斯; 评分: 8.4
食人蚁军团; 评分: 暂无评分
剧场版 泰罗奥特曼：燃烧! 奥特6兄弟; 评分: 暂无评分
名侦探柯南特典：新一与小兰·麻将牌与七夕的回忆; 评分: 7.1
最后的棒棒; 评分: 9.0
七宗罪; 评分: 8.7
北极; 评分: 7.6
四月是你的谎言; 评分: 8.0
猫与桃花源; 评分: 8.6
行骗天下 剧场版; 评分: 暂无评分
开国将帅授勋1955; 评分: 暂无评分
追风筝的人; 评分: 7.9
单身男女2; 评分: 8.3
寻龙诀之黄金帝国; 评分: 暂无评分
国王的演讲; 评分: 8.7
国王的演讲; 评分: 8.7
蝙蝠侠归来; 评分: 7.0
坂本龙一：终曲; 评分: 7.7
人生果实; 评分: 8.8
杀手：代号47; 评分: 6.7
石破添惊; 评分: 暂无评分
长官传奇; 评分: 暂无评分
私人会所; 评分: 4.0
丧尸未逝; 评分: 暂无评分
决战食神; 评分: 7.8
小狗奶瓶; 评分: 9.0
西游记之真假美猴王; 评分: 暂无评分
新澳门风云; 评分: 暂无评分
猎鹰; 评分: 暂无评分
暮光之城3：月食; 评分: 8.2
新七龙珠; 评分: 6.9
熊出没的夏天; 评分: 暂无评分
误杀瞒天记; 评分: 暂无评分
米花之味; 评分: 8.5
喜羊羊与灰太狼之羊年喜羊羊; 评分: 8.3
沉默的羔羊; 评分: 8.7
人间喜剧; 评分: 8.0
神偷奶爸; 评分: 9.0
木乃伊; 评分: 8.2
恶霸警察; 评分: 6.6
冰雪奇缘的故事：打造迪斯尼动画经典; 评分: 8.4
乐高幻影忍者：武术大师; 评分: 6.6
空中大灌篮2; 评分: 暂无评分
海洋奇缘; 评分: 9.1
笑傲江湖2：东方不败; 评分: 7.9
有完没完; 评分: 8.1
鸭王2; 评分: 4.3
一切如你; 评分: 暂无评分
重返地球; 评分: 7.8
蓝精灵：寻找神秘村; 评分: 9.0
守护者：世纪战元; 评分: 6.4
海贼王剧场版Z; 评分: 8.0
东邪西毒：终极版; 评分: 8.5
阿里巴巴大盗奇兵; 评分: 6.3
宝贝计划; 评分: 8.4
寄居者; 评分: 暂无评分
一路爱情; 评分: 暂无评分
再见十八班; 评分: 7.1
床下有人4：异能觉醒; 评分: 暂无评分
镰仓物语; 评分: 8.4
海绵宝宝3; 评分: 暂无评分
哆啦A梦：大雄与绿巨人传; 评分: 6.7
肆式青春; 评分: 7.7
合法伴侣; 评分: 暂无评分
旺角卡门; 评分: 7.5
此房是我造; 评分: 7.2
神探大战; 评分: 暂无评分
名师高徒; 评分: 暂无评分
了不起的菲丽西; 评分: 9.1
降魔传; 评分: 7.0
A Classic Tour 学友.经典世界巡回演唱会; 评分: 暂无评分
回到未来; 评分: 8.7
关于一个高中生爱情片的演奏曲; 评分: 暂无评分
足球王者; 评分: 8.4
肥龙过江; 评分: 7.4
荡寇风云; 评分: 8.3
一代宗师; 评分: 暂无评分
三方国界; 评分: 7.5
纪录片: BBC之恐怖真相 第一季; 评分: 7.5
惊天大逆转; 评分: 8.2
女他; 评分: 7.3
忠犬八公; 评分: 暂无评分
跨越8年的新娘; 评分: 8.7
密战; 评分: 8.2
春天的故事; 评分: 8.0
极端邪恶; 评分: 暂无评分
冰雪暴; 评分: 暂无评分
昼颜; 评分: 8.1
刀剑乱舞 电影版; 评分: 暂无评分
西游记之大圣闹天宫; 评分: 暂无评分
笔仙撞碟仙; 评分: 5.6
赎罪; 评分: 8.1
数码宝贝大冒险tri. 第6章; 评分: 6.6
新咒怨(美版); 评分: 暂无评分
精灵宝可梦：大家的故事; 评分: 6.7
冰上的尤里 剧场版; 评分: 暂无评分
我是植物人; 评分: 7.4
喜剧片的黄金时代; 评分: 暂无评分
边境杀手; 评分: 8.0
狂怒的金佛; 评分: 暂无评分
钢铁苍穹; 评分: 6.9
王者天下; 评分: 暂无评分
骡子; 评分: 7.4
叶问前传; 评分: 5.8
铁道飞虎; 评分: 8.5
叶问前传; 评分: 5.8
王者天下; 评分: 暂无评分
骡子; 评分: 7.4
熊出没之年货; 评分: 暂无评分
尖峰时刻4; 评分: 暂无评分
斗牛; 评分: 8.7
逃出水泥地; 评分: 7.0
哆啦A梦生日SP：谜之金字塔！？埃及大冒险; 评分: 暂无评分
卧虎藏龙：青冥宝剑; 评分: 6.8
冲天火; 评分: 7.3
刀锋战士; 评分: 6.8
樱桃小丸子：来自意大利的少年; 评分: 8.3
锦衣卫; 评分: 7.5
麻烦家族; 评分: 7.6
李保国; 评分: 暂无评分
未定名迪士尼动画电影; 评分: 暂无评分
冰之下; 评分: 暂无评分
常在你左右; 评分: 7.3
看不见的客人; 评分: 暂无评分
初恋时光; 评分: 暂无评分
新龙门客栈; 评分: 8.8
东北风云; 评分: 暂无评分
尖峰时刻2; 评分: 6.4
心灵捕手; 评分: 8.3
达芬奇密码; 评分: 7.9
爱你，西蒙; 评分: 8.1
圆梦巨人; 评分: 8.4
电锯惊魂2; 评分: 7.9
克隆人; 评分: 8.4
海贼王特别篇：黄金之心; 评分: 暂无评分
笨蛋都到齐了; 评分: 暂无评分
爬行; 评分: 暂无评分
坏种; 评分: 6.4
神奇马戏团之动物饼干; 评分: 8.4
101次求婚; 评分: 7.5
玩具总动员之惊魂夜; 评分: 8.0
浴血广昌; 评分: 暂无评分
生死狙击; 评分: 7.6
乱世佳人; 评分: 9.1
憨豆先生的大灾难; 评分: 7.8
拯救大兵瑞恩; 评分: 8.9
最萌警探; 评分: 暂无评分
暗恋桃花源; 评分: 8.1
教父3; 评分: 8.6
私家侦探 滨MIKE 第三话：前往任何遥远的地方; 评分: 暂无评分
极盗车神2; 评分: 暂无评分
暗夜列车; 评分: 7.3
失恋先生; 评分: 暂无评分
小悟空; 评分: 8.5
菲凡记忆; 评分: 暂无评分
妈妈咪呀2; 评分: 8.8
巴黎圣母院; 评分: 7.1
穿条纹睡衣的男孩; 评分: 9.0
贞子大战伽椰子; 评分: 5.1
幸运是我; 评分: 8.7
妈妈别哭; 评分: 暂无评分
未来的你; 评分: 暂无评分
岁月神偷; 评分: 8.7
瘦长鬼影; 评分: 3.0
时间去哪儿了; 评分: 7.2
风雨哈佛路; 评分: 8.2
欧布奥特曼剧场版：赐予我羁绊之力吧; 评分: 暂无评分
克莱尔·丹尼斯未定名科幻片; 评分: 7.0
那一年，我爱过你; 评分: 暂无评分
银河·奥特曼剧场Special 超极怪兽☆英雄大乱战; 评分: 暂无评分
代号基亚斯：反叛的鲁路修3之皇道; 评分: 暂无评分
蜘蛛侠归来; 评分: 暂无评分
大护法2; 评分: 暂无评分
东北往事之一剑一酒一江湖; 评分: 暂无评分
草样年华; 评分: 暂无评分
天长地久; 评分: 7.2
终结者2018; 评分: 7.0
第一次的离别; 评分: 暂无评分
球状闪电; 评分: 暂无评分
神奇队长; 评分: 7.9
黑夜传说5：血战; 评分: 5.9
盗爱空间之私人电影; 评分: 暂无评分
流浪者的土地; 评分: 暂无评分
智齿; 评分: 暂无评分
遗传厄运; 评分: 7.5
黑天鹅; 评分: 8.7
血钻; 评分: 8.6
侣行攻略之确认你是我的人; 评分: 暂无评分
周杰伦无与伦比演唱会; 评分: 暂无评分
暗语者; 评分: 暂无评分
吸血鬼调音师; 评分: 暂无评分
盗墓笔记2; 评分: 暂无评分
阴阳师; 评分: 暂无评分
探清水河; 评分: 暂无评分
极盗者; 评分: 8.3
人类清除计划4; 评分: 5.3
指尖; 评分: 暂无评分
宠儿; 评分: 7.3
寄生兽; 评分: 8.4
藏北秘岭-重返无人区; 评分: 8.2
卧底巨星; 评分: 6.7
天下无贼; 评分: 8.6
笔仙咒怨; 评分: 5.1
凌晨两点半; 评分: 2.7
弱点; 评分: 8.2
东北往事之血色青春; 评分: 暂无评分
财迷; 评分: 暂无评分
这就是命; 评分: 8.1
鬼妈妈; 评分: 7.7
解除好友2：暗网; 评分: 5.4
差等生乔曦; 评分: 暂无评分
蝙蝠侠：缄默; 评分: 暂无评分
绝地战警3; 评分: 暂无评分
佩小姐的奇幻城堡; 评分: 8.6
一级机密; 评分: 6.6
摇摆神探; 评分: 暂无评分
齐天大圣之火焰山; 评分: 暂无评分
小鬼当家3; 评分: 8.3
十二夜; 评分: 7.6
亚瑟王：斗兽争霸; 评分: 8.0
无限; 评分: 暂无评分
麦兜当当伴我心; 评分: 8.0
上海王2; 评分: 暂无评分
致命ID; 评分: 8.7
摇滚藏獒; 评分: 8.6
最爱; 评分: 7.5
在黑暗中讲述的恐怖故事; 评分: 暂无评分
大三儿; 评分: 8.8
暮光巴黎; 评分: 6.8
悟空传2; 评分: 暂无评分
远山的呼唤; 评分: 8.2
红衣小女孩; 评分: 5.5
小花仙大电影：奇迹少女; 评分: 暂无评分
国家破产之日; 评分: 7.2
玛利亚与蜘蛛侠; 评分: 暂无评分
志明与春娇; 评分: 8.2
八子; 评分: 暂无评分
紫罗兰永恒花园; 评分: 8.9
斯巴达300勇士; 评分: 8.5
玩命快递; 评分: 8.5
喜羊羊与灰太狼之喜气羊羊过蛇年; 评分: 8.0
巫师猎人：猎杀福音战士克劳利; 评分: 暂无评分
名侦探柯南：江户川柯南失踪事件 史上最惨的两天; 评分: 7.0
桃姐; 评分: 8.4
第十区; 评分: 暂无评分
怪医杜立德; 评分: 6.9
黑社会2：以和为贵; 评分: 7.4
少年; 评分: 7.7
念书的孩子; 评分: 7.1
蝴蝶效应; 评分: 8.7
幽灵公主; 评分: 8.9
精武风云·陈真; 评分: 7.6
举起手来2：追击阿多丸号; 评分: 7.1
三夫; 评分: 6.5
敢死队; 评分: 8.1
